class,depth,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,trie_total_path,total_ic,ic,total_bc,bc
JavaNioServerSocket3SUT,4,f6cb7f6,0,2.7398478984832764,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,11ca3df6,0,2.7567858695983887,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,5f165fb3,0,2.659019708633423,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,48ea605f,0,2.7694342136383057,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,3348bcc1,0,2.733062982559204,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,3ecb81e8,0,2.691236972808838,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,5,e0c09f7,0,3.250920057296753,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,22c2656c,0,3.403892993927002,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,36cc9aa,0,3.272132158279419,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,7d31a1e9,0,3.224761962890625,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,16c8a547,0,3.391510009765625,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,a7b1671,0,3.2814040184020996,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
